id,sessiondate,sessiontime,procedure,stage,visresp,visrt,confresp,confrt,trial
1429,9/17/2011,16:56:08,CSminus,Acquisition,1,1699,1,1695,3
1429,9/17/2011,16:56:08,CSplusUS,Acquisition,2,833,3,1151,4
1429,9/17/2011,16:56:08,CSminus,Acquisition,,,1,45,5
1429,9/17/2011,16:56:08,CSplusUS,Acquisition,1,904,1,1556,6
1429,9/17/2011,16:56:08,CSminus,Acquisition,,,1,659,7
1429,9/17/2011,16:56:08,CSplusUS,Acquisition,1,1566,1,431,8
1429,9/17/2011,16:56:08,CSminus,Acquisition,2,691,3,711,9
1429,9/17/2011,16:56:08,CSminus,Acquisition,1,795,1,873,10
1429,9/17/2011,16:56:08,CSplusUS,Acquisition,1,1387,1,819,11
1429,9/17/2011,16:56:08,CSplusUS,Acquisition,1,1518,1,763,12
1429,9/17/2011,16:56:08,CSminus,Acquisition,1,873,1,566,13
1429,9/17/2011,16:56:08,CSplusUS,Acquisition,1,1405,1,805,14
1429,9/17/2011,16:56:08,CSplusUS,Acquisition,1,938,1,772,15
1429,9/17/2011,16:56:08,CSminus,Acquisition,1,938,1,884,16
1429,9/17/2011,16:56:08,CSminusRev,Reversal,1,595,1,535,17
1429,9/17/2011,16:56:08,CSplusUSRev,Reversal,1,822,1,661,18
1429,9/17/2011,16:56:08,CSplusUSRev,Reversal,1,1024,1,503,19
1429,9/17/2011,16:56:08,CSminusRev,Reversal,1,617,1,609,20
1429,9/17/2011,16:56:08,CSminusRev,Reversal,1,1076,1,473,21
1429,9/17/2011,16:56:08,CSplusUSRev,Reversal,1,866,1,911,22
1429,9/17/2011,16:56:08,CSminusRev,Reversal,1,808,1,952,23
1429,9/17/2011,16:56:08,CSminusRev,Reversal,1,719,1,1030,24
1429,9/17/2011,16:56:08,CSplusUSRev,Reversal,1,806,1,1141,25
1429,9/17/2011,16:56:08,CSminusRev,Reversal,1,856,1,787,26
1429,9/17/2011,16:56:08,CSplusUSRev,Reversal,1,808,1,1032,27
1429,9/17/2011,16:56:08,CSminusRev,Reversal,1,877,1,795,28
1429,9/17/2011,16:56:08,CSplusUSRev,Reversal,1,711,1,1130,29
1429,9/17/2011,16:56:08,CSminusRev,Reversal,1,819,1,802,30
1429,9/17/2011,16:56:08,CSplusUSRev,Reversal,1,1639,1,837,31
1429,9/17/2011,16:56:08,CSplusUSRev,Reversal,1,841,1,1256,32
1429,9/17/2011,16:56:08,ThankYou,Reversal,2,5600,,,33
1447,10/20/2011,10:51:12,Practice1,List2,,,,,-4
1447,10/20/2011,10:51:12,Practice1,List2,,,1,832,-3
1447,10/20/2011,10:51:12,Practice1,List2,1,828,,,-2
1447,10/20/2011,10:51:12,Practice1,List2,1,624,2,1479,-1
1447,10/20/2011,10:51:12,PracticeOver,List2,,,,,0
1447,10/20/2011,10:51:12,CSplusUS,Acquisition,1,878,1,1179,1
1447,10/20/2011,10:51:12,CSminus,Acquisition,1,1018,1,1697,2
1447,10/20/2011,10:51:12,CSplusUS,Acquisition,1,1666,1,1760,3
1447,10/20/2011,10:51:12,CSminus,Acquisition,1,711,1,1659,4
1447,10/20/2011,10:51:12,CSplusUS,Acquisition,1,741,,,5
1447,10/20/2011,10:51:12,CSplusUS,Acquisition,1,822,2,709,6
1447,10/20/2011,10:51:12,CSminus,Acquisition,1,598,,,7
1447,10/20/2011,10:51:12,CSplusUS,Acquisition,1,548,,,8
1447,10/20/2011,10:51:12,CSminus,Acquisition,1,1020,2,979,9
1447,10/20/2011,10:51:12,CSplusUS,Acquisition,1,864,2,1613,10
1447,10/20/2011,10:51:12,CSminus,Acquisition,1,659,1,1912,11
1447,10/20/2011,10:51:12,CSplusUS,Acquisition,1,970,1,995,12
1447,10/20/2011,10:51:12,CSminus,Acquisition,1,680,1,1261,13
1447,10/20/2011,10:51:12,CSminus,Acquisition,1,553,2,1122,14
1447,10/20/2011,10:51:12,CSplusUS,Acquisition,,,1,1866,15
1447,10/20/2011,10:51:12,CSminus,Acquisition,2,789,2,1254,16
1447,10/20/2011,10:51:12,CSplusUSRev,Reversal,2,553,,,17
1447,10/20/2011,10:51:12,CSminusRev,Reversal,2,608,2,871,18
1447,10/20/2011,10:51:12,CSplusUSRev,Reversal,2,578,2,1179,19
1447,10/20/2011,10:51:12,CSminusRev,Reversal,2,1016,1,1167,20
1447,10/20/2011,10:51:12,CSplusUSRev,Reversal,2,1214,2,1277,21
1447,10/20/2011,10:51:12,CSminusRev,Reversal,1,584,1,768,22
1447,10/20/2011,10:51:12,CSminusRev,Reversal,1,622,2,949,23
1447,10/20/2011,10:51:12,CSplusUSRev,Reversal,1,653,1,1235,24
1447,10/20/2011,10:51:12,CSplusUSRev,Reversal,2,534,,,25
1447,10/20/2011,10:51:12,CSminusRev,Reversal,2,365,,,26
1447,10/20/2011,10:51:12,CSminusRev,Reversal,1,1056,1,917,27
1447,10/20/2011,10:51:12,CSplusUSRev,Reversal,2,886,2,1410,28
1447,10/20/2011,10:51:12,CSminusRev,Reversal,1,624,1,1031,29
1447,10/20/2011,10:51:12,CSplusUSRev,Reversal,2,515,2,1470,30
1447,10/20/2011,10:51:12,CSminusRev,Reversal,2,544,1,1146,31
1447,10/20/2011,10:51:12,CSplusUSRev,Reversal,2,618,1,1937,32
1447,10/20/2011,10:51:12,ThankYou,Reversal,2,9799,,,33
1491,11/2/2011,18:32:39,Practice1,List2,,,3,1823,-4
1491,11/2/2011,18:32:39,Practice1,List2,,,3,1259,-3
1491,11/2/2011,18:32:39,Practice1,List2,,,1,277,-2
1491,11/2/2011,18:32:39,Practice1,List2,,,2,118,-1
1491,11/2/2011,18:32:39,PracticeOver,List2,,,,,0
1491,11/2/2011,18:32:39,CSminusRev,AcquisitionOpp,,,3,488,1
1491,11/2/2011,18:32:39,CSplusUSRev,AcquisitionOpp,1,1115,3,1004,2
1491,11/2/2011,18:32:39,CSminusRev,AcquisitionOpp,1,537,3,819,3
1491,11/2/2011,18:32:39,CSplusUSRev,AcquisitionOpp,1,743,3,602,4
1491,11/2/2011,18:32:39,CSminusRev,AcquisitionOpp,1,559,3,857,5
1491,11/2/2011,18:32:39,CSplusUSRev,AcquisitionOpp,1,612,3,603,6
1491,11/2/2011,18:32:39,CSplusUSRev,AcquisitionOpp,1,440,3,677,7
1491,11/2/2011,18:32:39,CSminusRev,AcquisitionOpp,1,536,3,659,8
1491,11/2/2011,18:32:39,CSminusRev,AcquisitionOpp,1,549,3,478,9
1491,11/2/2011,18:32:39,CSplusUSRev,AcquisitionOpp,1,601,3,640,10
1491,11/2/2011,18:32:39,CSminusRev,AcquisitionOpp,1,412,3,539,11
1491,11/2/2011,18:32:39,CSplusUSRev,AcquisitionOpp,1,538,3,405,12
1491,11/2/2011,18:32:39,CSminusRev,AcquisitionOpp,1,354,3,435,13
1491,11/2/2011,18:32:39,CSplusUSRev,AcquisitionOpp,1,566,3,720,14
1491,11/2/2011,18:32:39,CSplusUSRev,AcquisitionOpp,1,568,3,353,15
1491,11/2/2011,18:32:39,CSminusRev,AcquisitionOpp,1,583,3,511,16
1491,11/2/2011,18:32:39,CSminus,ReversalOpp,1,728,3,507,17
1491,11/2/2011,18:32:39,CSplusUS,ReversalOpp,1,636,3,1218,18
1491,11/2/2011,18:32:39,CSminus,ReversalOpp,1,1030,3,590,19
1491,11/2/2011,18:32:39,CSplusUS,ReversalOpp,1,827,3,410,20
1491,11/2/2011,18:32:39,CSplusUS,ReversalOpp,1,638,3,357,21
1491,11/2/2011,18:32:39,CSminus,ReversalOpp,1,572,3,420,22
1491,11/2/2011,18:32:39,CSminus,ReversalOpp,1,545,3,362,23
1491,11/2/2011,18:32:39,CSplusUS,ReversalOpp,1,593,3,329,24
1491,11/2/2011,18:32:39,CSminus,ReversalOpp,1,458,3,408,25
1491,11/2/2011,18:32:39,CSplusUS,ReversalOpp,1,916,3,511,26
1491,11/2/2011,18:32:39,CSminus,ReversalOpp,1,616,3,319,27
1491,11/2/2011,18:32:39,CSplusUS,ReversalOpp,1,647,3,365,28
1491,11/2/2011,18:32:39,CSplusUS,ReversalOpp,1,572,3,292,29
1491,11/2/2011,18:32:39,CSminus,ReversalOpp,1,502,3,306,30
1491,11/2/2011,18:32:39,CSminus,ReversalOpp,1,626,3,329,31
1491,11/2/2011,18:32:39,CSplusUS,ReversalOpp,1,977,3,570,32
1491,11/2/2011,18:32:39,ThankYou,ReversalOpp,1,3661,,,33
1493,1/6/2012,12:25:23,Practice1,List2,,,1,104,-4
1493,1/6/2012,12:25:23,Practice1,List2,2,600,1,1407,-3
1493,1/6/2012,12:25:23,Practice1,List2,1,659,1,1001,-2
1493,1/6/2012,12:25:23,Practice1,List2,1,493,2,314,-1
1493,1/6/2012,12:25:23,PracticeOver,List2,,,,,0
1493,1/6/2012,12:25:23,CSplusUS,Acquisition,1,573,2,374,1
1493,1/6/2012,12:25:23,CSminus,Acquisition,1,852,2,321,2
1493,1/6/2012,12:25:23,CSplusUS,Acquisition,1,602,2,513,3
1493,1/6/2012,12:25:23,CSminus,Acquisition,1,698,2,302,4
1493,1/6/2012,12:25:23,CSplusUS,Acquisition,2,1758,2,808,5
1493,1/6/2012,12:25:23,CSplusUS,Acquisition,1,1181,2,446,6
1493,1/6/2012,12:25:23,CSminus,Acquisition,1,1249,2,591,7
1493,1/6/2012,12:25:23,CSplusUS,Acquisition,1,909,1,617,8
1493,1/6/2012,12:25:23,CSminus,Acquisition,1,1252,2,930,9
1493,1/6/2012,12:25:23,CSplusUS,Acquisition,2,579,1,748,10
1493,1/6/2012,12:25:23,CSminus,Acquisition,1,764,1,717,11
1493,1/6/2012,12:25:23,CSplusUS,Acquisition,1,743,1,585,12
1493,1/6/2012,12:25:23,CSminus,Acquisition,1,1062,1,363,13
1493,1/6/2012,12:25:23,CSminus,Acquisition,1,490,1,678,14
1493,1/6/2012,12:25:23,CSplusUS,Acquisition,2,593,1,537,15
1493,1/6/2012,12:25:23,CSminus,Acquisition,1,537,1,499,16
1493,1/6/2012,12:25:23,CSplusUSRev,Reversal,1,307,1,327,17
1493,1/6/2012,12:25:23,CSminusRev,Reversal,2,1047,2,349,18
1493,1/6/2012,12:25:23,CSplusUSRev,Reversal,1,749,1,350,19
1493,1/6/2012,12:25:23,CSminusRev,Reversal,1,1118,1,305,20
1493,1/6/2012,12:25:23,CSplusUSRev,Reversal,1,473,1,582,21
1493,1/6/2012,12:25:23,CSminusRev,Reversal,1,916,1,863,22
1493,1/6/2012,12:25:23,CSminusRev,Reversal,1,506,1,422,23
1493,1/6/2012,12:25:23,CSplusUSRev,Reversal,1,498,1,606,24
1493,1/6/2012,12:25:23,CSplusUSRev,Reversal,2,282,2,798,25
1493,1/6/2012,12:25:23,CSminusRev,Reversal,1,604,1,468,26
1493,1/6/2012,12:25:23,CSminusRev,Reversal,1,782,1,446,27
1493,1/6/2012,12:25:23,CSplusUSRev,Reversal,2,506,2,629,28
1493,1/6/2012,12:25:23,CSminusRev,Reversal,1,777,1,378,29
1493,1/6/2012,12:25:23,CSplusUSRev,Reversal,1,648,1,350,30
1493,1/6/2012,12:25:23,CSminusRev,Reversal,1,621,2,1060,31
1493,1/6/2012,12:25:23,CSplusUSRev,Reversal,1,383,2,831,32
1493,1/6/2012,12:25:23,ThankYou,Reversal,2,4601,,,33
1758,9/16/2011,12:45:48,Practice1,List2,,,,,-4
1758,9/16/2011,12:45:48,Practice1,List2,2,1484,,,-3
1758,9/16/2011,12:45:48,Practice1,List2,1,718,1,849,-2
1758,9/16/2011,12:45:48,Practice1,List2,2,820,1,771,-1
1758,9/16/2011,12:45:48,PracticeOver,List2,,,,,0
1758,9/16/2011,12:45:48,CSminusRev,AcquisitionOpp,1,1459,1,665,1
1758,9/16/2011,12:45:48,CSplusUSRev,AcquisitionOpp,2,1059,1,666,2
1758,9/16/2011,12:45:48,CSminusRev,AcquisitionOpp,1,699,1,448,3
1758,9/16/2011,12:45:48,CSplusUSRev,AcquisitionOpp,2,1258,1,424,4
1758,9/16/2011,12:45:48,CSminusRev,AcquisitionOpp,1,373,2,406,5
1758,9/16/2011,12:45:48,CSplusUSRev,AcquisitionOpp,2,730,2,733,6
1758,9/16/2011,12:45:48,CSplusUSRev,AcquisitionOpp,2,733,3,368,7
1758,9/16/2011,12:45:48,CSminusRev,AcquisitionOpp,2,670,3,403,8
1758,9/16/2011,12:45:48,CSminusRev,AcquisitionOpp,1,735,2,449,9
1758,9/16/2011,12:45:48,CSplusUSRev,AcquisitionOpp,2,509,3,489,10
1758,9/16/2011,12:45:48,CSminusRev,AcquisitionOpp,2,417,3,480,11
1758,9/16/2011,12:45:48,CSplusUSRev,AcquisitionOpp,2,451,3,432,12
1758,9/16/2011,12:45:48,CSminusRev,AcquisitionOpp,2,421,3,452,13
1758,9/16/2011,12:45:48,CSplusUSRev,AcquisitionOpp,2,622,3,453,14
1758,9/16/2011,12:45:48,CSplusUSRev,AcquisitionOpp,2,648,3,414,15
1758,9/16/2011,12:45:48,CSminusRev,AcquisitionOpp,2,458,3,407,16
1758,9/16/2011,12:45:48,CSminus,ReversalOpp,2,629,3,396,17
1758,9/16/2011,12:45:48,CSplusUS,ReversalOpp,2,729,3,347,18
1758,9/16/2011,12:45:48,CSminus,ReversalOpp,2,459,3,472,19
1758,9/16/2011,12:45:48,CSplusUS,ReversalOpp,2,395,3,379,20
1758,9/16/2011,12:45:48,CSplusUS,ReversalOpp,2,425,3,424,21
1758,9/16/2011,12:45:48,CSminus,ReversalOpp,2,420,3,387,22
1758,9/16/2011,12:45:48,CSminus,ReversalOpp,2,305,3,387,23
1758,9/16/2011,12:45:48,CSplusUS,ReversalOpp,2,321,3,372,24
1758,9/16/2011,12:45:48,CSminus,ReversalOpp,2,283,3,351,25
1758,9/16/2011,12:45:48,CSplusUS,ReversalOpp,2,317,3,333,26
1758,9/16/2011,12:45:48,CSminus,ReversalOpp,2,327,3,394,27
1758,9/16/2011,12:45:48,CSplusUS,ReversalOpp,2,455,3,372,28
1758,9/16/2011,12:45:48,CSplusUS,ReversalOpp,2,618,3,465,29
1758,9/16/2011,12:45:48,CSminus,ReversalOpp,2,413,3,444,30
1758,9/16/2011,12:45:48,CSminus,ReversalOpp,2,495,3,395,31
1758,9/16/2011,12:45:48,CSplusUS,ReversalOpp,2,289,3,406,32
1758,9/16/2011,12:45:48,ThankYou,ReversalOpp,1,4855,,,33
1866,11/18/2011,13:53:47,Practice1,List2,1,1173,1,1430,-4
1866,11/18/2011,13:53:47,Practice1,List2,,,,,-3
1866,11/18/2011,13:53:47,Practice1,List2,1,551,1,672,-2
1866,11/18/2011,13:53:47,Practice1,List2,1,570,3,659,-1
1866,11/18/2011,13:53:47,PracticeOver,List2,,,,,0
1866,11/18/2011,13:53:47,CSplusUS,Acquisition,,,1,151,1
1866,11/18/2011,13:53:47,CSminus,Acquisition,1,454,3,1091,2
1866,11/18/2011,13:53:47,CSplusUS,Acquisition,2,1301,3,1841,3
1866,11/18/2011,13:53:47,CSminus,Acquisition,1,469,3,913,4
1866,11/18/2011,13:53:47,CSplusUS,Acquisition,2,1010,2,1418,5
1866,11/18/2011,13:53:47,CSplusUS,Acquisition,2,895,3,795,6
1866,11/18/2011,13:53:47,CSminus,Acquisition,1,409,3,1000,7
1866,11/18/2011,13:53:47,CSplusUS,Acquisition,2,806,3,1061,8
1866,11/18/2011,13:53:47,CSminus,Acquisition,1,1016,3,975,9
1866,11/18/2011,13:53:47,CSplusUS,Acquisition,2,605,3,1141,10
1866,11/18/2011,13:53:47,CSminus,Acquisition,1,588,3,1061,11
1866,11/18/2011,13:53:47,CSplusUS,Acquisition,2,848,2,750,12
1866,11/18/2011,13:53:47,CSminus,Acquisition,1,534,3,1616,13
1866,11/18/2011,13:53:47,CSminus,Acquisition,1,669,2,914,14
1866,11/18/2011,13:53:47,CSplusUS,Acquisition,2,674,3,711,15
1866,11/18/2011,13:53:47,CSminus,Acquisition,1,752,2,1010,16
1866,11/18/2011,13:53:47,CSplusUSRev,Reversal,2,1022,2,1013,17
1866,11/18/2011,13:53:47,CSminusRev,Reversal,1,1066,2,671,18
1866,11/18/2011,13:53:47,CSplusUSRev,Reversal,2,450,3,959,19
1866,11/18/2011,13:53:47,CSminusRev,Reversal,1,806,,,20
1866,11/18/2011,13:53:47,CSplusUSRev,Reversal,2,399,1,1038,21
1866,11/18/2011,13:53:47,CSminusRev,Reversal,1,674,3,1111,22
1866,11/18/2011,13:53:47,CSminusRev,Reversal,1,529,3,1451,23
1866,11/18/2011,13:53:47,CSplusUSRev,Reversal,2,711,3,779,24
1866,11/18/2011,13:53:47,CSplusUSRev,Reversal,2,432,3,702,25
1866,11/18/2011,13:53:47,CSminusRev,Reversal,1,551,3,1072,26
1866,11/18/2011,13:53:47,CSminusRev,Reversal,1,603,1,738,27
1866,11/18/2011,13:53:47,CSplusUSRev,Reversal,2,539,3,1685,28
1866,11/18/2011,13:53:47,CSminusRev,Reversal,1,654,1,756,29
1866,11/18/2011,13:53:47,CSplusUSRev,Reversal,2,739,3,1300,30
1866,11/18/2011,13:53:47,CSminusRev,Reversal,1,413,3,829,31
1866,11/18/2011,13:53:47,CSplusUSRev,Reversal,1,865,,,32
1866,11/18/2011,13:53:47,ThankYou,Reversal,1,2002,,,33
1875,2/21/2012,15:11:54,Practice1,List2,,,,,-4
1875,2/21/2012,15:11:54,Practice1,List2,1,1871,2,1668,-3
1875,2/21/2012,15:11:54,Practice1,List2,,,,,-2
1875,2/21/2012,15:11:54,Practice1,List2,,,3,548,-1
1875,2/21/2012,15:11:54,PracticeOver,List2,,,,,0
1875,2/21/2012,15:11:54,CSminusRev,AcquisitionOpp,,,1,169,1
1875,2/21/2012,15:11:54,CSplusUSRev,AcquisitionOpp,1,1431,2,205,2
1875,2/21/2012,15:11:54,CSminusRev,AcquisitionOpp,2,939,3,837,3
1875,2/21/2012,15:11:54,CSplusUSRev,AcquisitionOpp,2,1304,3,419,4
1875,2/21/2012,15:11:54,CSminusRev,AcquisitionOpp,1,776,1,793,5
1875,2/21/2012,15:11:54,CSplusUSRev,AcquisitionOpp,2,1599,1,878,6
1875,2/21/2012,15:11:54,CSplusUSRev,AcquisitionOpp,2,1089,3,709,7
1875,2/21/2012,15:11:54,CSminusRev,AcquisitionOpp,2,886,3,449,8
1875,2/21/2012,15:11:54,CSminusRev,AcquisitionOpp,1,340,3,359,9
1875,2/21/2012,15:11:54,CSplusUSRev,AcquisitionOpp,2,702,3,322,10
1875,2/21/2012,15:11:54,CSminusRev,AcquisitionOpp,1,657,2,646,11
1875,2/21/2012,15:11:54,CSplusUSRev,AcquisitionOpp,1,667,3,799,12
1875,2/21/2012,15:11:54,CSminusRev,AcquisitionOpp,2,684,2,897,13
1875,2/21/2012,15:11:54,CSplusUSRev,AcquisitionOpp,2,1219,2,530,14
1875,2/21/2012,15:11:54,CSplusUSRev,AcquisitionOpp,1,905,3,629,15
1875,2/21/2012,15:11:54,CSminusRev,AcquisitionOpp,2,538,3,452,16
1875,2/21/2012,15:11:54,CSminus,ReversalOpp,2,511,3,602,17
1875,2/21/2012,15:11:54,CSplusUS,ReversalOpp,1,296,3,188,18
1875,2/21/2012,15:11:54,CSminus,ReversalOpp,1,673,3,165,19
1875,2/21/2012,15:11:54,CSplusUS,ReversalOpp,2,821,3,372,20
1875,2/21/2012,15:11:54,CSplusUS,ReversalOpp,1,530,2,620,21
1875,2/21/2012,15:11:54,CSminus,ReversalOpp,1,961,2,1354,22
1875,2/21/2012,15:11:54,CSminus,ReversalOpp,2,849,2,1039,23
1875,2/21/2012,15:11:54,CSplusUS,ReversalOpp,,,2,19,24
1875,2/21/2012,15:11:54,CSminus,ReversalOpp,1,366,2,319,25
1875,2/21/2012,15:11:54,CSplusUS,ReversalOpp,2,584,3,304,26
1875,2/21/2012,15:11:54,CSminus,ReversalOpp,1,328,2,411,27
1875,2/21/2012,15:11:54,CSplusUS,ReversalOpp,2,672,3,517,28
1875,2/21/2012,15:11:54,CSplusUS,ReversalOpp,2,686,3,1346,29
1875,2/21/2012,15:11:54,CSminus,ReversalOpp,1,1834,2,896,30
1875,2/21/2012,15:11:54,CSminus,ReversalOpp,1,570,3,867,31
1875,2/21/2012,15:11:54,CSplusUS,ReversalOpp,2,1094,3,1386,32
1875,2/21/2012,15:11:54,ThankYou,ReversalOpp,1,5118,,,33
1952,3/21/2012,15:18:30,Practice1,List2,,,1,1620,-4
1952,3/21/2012,15:18:30,Practice1,List2,1,731,2,1803,-3
1952,3/21/2012,15:18:30,Practice1,List2,1,788,2,1502,-2
1952,3/21/2012,15:18:30,Practice1,List2,,,2,137,-1
1952,3/21/2012,15:18:30,PracticeOver,List2,,,,,0
1952,3/21/2012,15:18:30,CSminusRev,AcquisitionOpp,1,625,2,1468,1
1952,3/21/2012,15:18:30,CSplusUSRev,AcquisitionOpp,1,19,2,1176,2
1952,3/21/2012,15:18:30,CSminusRev,AcquisitionOpp,1,947,1,1308,3
1952,3/21/2012,15:18:30,CSplusUSRev,AcquisitionOpp,1,1456,1,1916,4
1952,3/21/2012,15:18:30,CSminusRev,AcquisitionOpp,2,1123,2,1249,5
1952,3/21/2012,15:18:30,CSplusUSRev,AcquisitionOpp,2,991,2,979,6
1952,3/21/2012,15:18:30,CSplusUSRev,AcquisitionOpp,1,585,1,1036,7
1952,3/21/2012,15:18:30,CSminusRev,AcquisitionOpp,1,825,1,683,8
1952,3/21/2012,15:18:30,CSminusRev,AcquisitionOpp,1,605,1,438,9
1952,3/21/2012,15:18:30,CSplusUSRev,AcquisitionOpp,1,771,,,10
1952,3/21/2012,15:18:30,CSminusRev,AcquisitionOpp,1,533,2,542,11
1952,3/21/2012,15:18:30,CSplusUSRev,AcquisitionOpp,2,1232,2,835,12
1952,3/21/2012,15:18:30,CSminusRev,AcquisitionOpp,2,1237,2,760,13
1952,3/21/2012,15:18:30,CSplusUSRev,AcquisitionOpp,1,612,2,1020,14
1952,3/21/2012,15:18:30,CSplusUSRev,AcquisitionOpp,2,762,2,1410,15
1952,3/21/2012,15:18:30,CSminusRev,AcquisitionOpp,2,776,2,1266,16
1952,3/21/2012,15:18:30,CSminus,ReversalOpp,2,651,2,1467,17
1952,3/21/2012,15:18:30,CSplusUS,ReversalOpp,2,598,2,1052,18
1952,3/21/2012,15:18:30,CSminus,ReversalOpp,2,620,2,1207,19
1952,3/21/2012,15:18:30,CSplusUS,ReversalOpp,1,876,,,20
1952,3/21/2012,15:18:30,CSplusUS,ReversalOpp,2,1029,2,702,21
1952,3/21/2012,15:18:30,CSminus,ReversalOpp,2,581,2,1032,22
1952,3/21/2012,15:18:30,CSminus,ReversalOpp,2,530,2,731,23
1952,3/21/2012,15:18:30,CSplusUS,ReversalOpp,1,758,2,746,24
1952,3/21/2012,15:18:30,CSminus,ReversalOpp,1,698,2,660,25
1952,3/21/2012,15:18:30,CSplusUS,ReversalOpp,1,704,2,618,26
1952,3/21/2012,15:18:30,CSminus,ReversalOpp,1,454,2,850,27
1952,3/21/2012,15:18:30,CSplusUS,ReversalOpp,2,865,2,939,28
1952,3/21/2012,15:18:30,CSplusUS,ReversalOpp,2,552,2,1270,29
1952,3/21/2012,15:18:30,CSminus,ReversalOpp,1,675,2,1432,30
1952,3/21/2012,15:18:30,CSminus,ReversalOpp,1,668,3,1249,31
1952,3/21/2012,15:18:30,CSplusUS,ReversalOpp,2,767,2,1543,32
1952,3/21/2012,15:18:30,ThankYou,ReversalOpp,1,3345,,,33
2012,8/5/2011,15:09:37,Practice1,List2,,,,,-4
2012,8/5/2011,15:09:37,Practice1,List2,1,1695,2,909,-3
2012,8/5/2011,15:09:37,Practice1,List2,,,3,53,-2
2012,8/5/2011,15:09:37,Practice1,List2,1,927,,,-1
2012,8/5/2011,15:09:37,PracticeOver,List2,,,,,0
2012,8/5/2011,15:09:37,CSminusRev,AcquisitionOpp,,,2,62,1
2012,8/5/2011,15:09:37,CSplusUSRev,AcquisitionOpp,2,1145,3,1147,2
2012,8/5/2011,15:09:37,CSminusRev,AcquisitionOpp,2,1162,3,555,3
2012,8/5/2011,15:09:37,CSplusUSRev,AcquisitionOpp,2,1355,3,421,4
2012,8/5/2011,15:09:37,CSminusRev,AcquisitionOpp,2,801,3,480,5
2012,8/5/2011,15:09:37,CSplusUSRev,AcquisitionOpp,2,1914,3,366,6
2012,8/5/2011,15:09:37,CSplusUSRev,AcquisitionOpp,2,1237,3,436,7
2012,8/5/2011,15:09:37,CSminusRev,AcquisitionOpp,2,999,,,8
2012,8/5/2011,15:09:37,CSminusRev,AcquisitionOpp,,,,,9
2012,8/5/2011,15:09:37,CSplusUSRev,AcquisitionOpp,2,734,3,1008,10
2012,8/5/2011,15:09:37,CSminusRev,AcquisitionOpp,2,741,3,391,11
2012,8/5/2011,15:09:37,CSplusUSRev,AcquisitionOpp,2,501,3,320,12
2012,8/5/2011,15:09:37,CSminusRev,AcquisitionOpp,2,864,3,430,13
2012,8/5/2011,15:09:37,CSplusUSRev,AcquisitionOpp,2,977,3,922,14
2012,8/5/2011,15:09:37,CSplusUSRev,AcquisitionOpp,2,1283,3,271,15
2012,8/5/2011,15:09:37,CSminusRev,AcquisitionOpp,,,2,181,16
2012,8/5/2011,15:09:37,CSminus,ReversalOpp,2,699,3,367,17
2012,8/5/2011,15:09:37,CSplusUS,ReversalOpp,2,647,3,333,18
2012,8/5/2011,15:09:37,CSminus,ReversalOpp,2,716,3,287,19
2012,8/5/2011,15:09:37,CSplusUS,ReversalOpp,2,489,3,373,20
2012,8/5/2011,15:09:37,CSplusUS,ReversalOpp,2,563,3,317,21
2012,8/5/2011,15:09:37,CSminus,ReversalOpp,2,557,3,1174,22
2012,8/5/2011,15:09:37,CSminus,ReversalOpp,2,653,3,402,23
2012,8/5/2011,15:09:37,CSplusUS,ReversalOpp,2,535,3,369,24
2012,8/5/2011,15:09:37,CSminus,ReversalOpp,,,,,25
2012,8/5/2011,15:09:37,CSplusUS,ReversalOpp,2,805,3,357,26
2012,8/5/2011,15:09:37,CSminus,ReversalOpp,2,1915,3,510,27
2012,8/5/2011,15:09:37,CSplusUS,ReversalOpp,2,736,3,322,28
2012,8/5/2011,15:09:37,CSplusUS,ReversalOpp,,,2,1402,29
2012,8/5/2011,15:09:37,CSminus,ReversalOpp,,,3,1847,30
2012,8/5/2011,15:09:37,CSminus,ReversalOpp,2,1219,3,418,31
2012,8/5/2011,15:09:37,CSplusUS,ReversalOpp,2,1287,3,499,32
2012,8/5/2011,15:09:37,CSplusUS,ReversalOpp,2,1508,3,376,33
2012,8/5/2011,15:09:37,CSminus,ReversalOpp,2,662,3,460,34
2012,8/5/2011,15:09:37,CSplusUS,ReversalOpp,2,1190,3,263,35
2012,8/5/2011,15:09:37,CSplusUS,ReversalOpp,,,2,1634,36
2012,8/5/2011,15:09:37,CSminus,ReversalOpp,,,2,63,37
2012,8/5/2011,15:09:37,CSminus,ReversalOpp,,,,,38
2012,8/5/2011,15:09:37,CSplusUS,ReversalOpp,2,1111,3,1130,39
2012,8/5/2011,15:09:37,CSminus,ReversalOpp,2,1146,3,668,40
2012,8/5/2011,15:09:37,ThankYou,ReversalOpp,,,,,41
2147,10/20/2011,17:13:57,Practice1,List2,,,2,1015,-4
2147,10/20/2011,17:13:57,Practice1,List2,2,683,,,-3
2147,10/20/2011,17:13:57,Practice1,List2,2,693,1,905,-2
2147,10/20/2011,17:13:57,Practice1,List2,2,433,1,496,-1
2147,10/20/2011,17:13:57,PracticeOver,List2,,,,,0
2147,10/20/2011,17:13:57,CSminusRev,AcquisitionOpp,2,435,1,433,1
2147,10/20/2011,17:13:57,CSplusUSRev,AcquisitionOpp,2,821,1,660,2
2147,10/20/2011,17:13:57,CSminusRev,AcquisitionOpp,2,735,1,465,3
